EMPLID,Name,Grade
9279509,"ocyzj,jfgtb",A2
3621583,"mlrjg,rveln",D1
2543514,"afoqi,gxvuy",B3
5052477,"yzeap,dmqii",A2
1638521,"vndnt,zmqsw",D3
2607899,"xtehf,nxlih",D3
5075715,"mcpkx,nsmmm",B3
7131779,"onzli,arzyc",C1
1592065,"gxipy,dnahr",B3
7523922,"wrfml,mjltm",A5
0895821,"sbnwb,jeqwa",A2
6620423,"tblwe,wpetm",D1
5353762,"nrhew,egfar",B2
8681531,"hlxka,xdpxr",D3
7419007,"mxgtx,jnsty",B2
0309883,"comoc,nsdyw",C1
7108206,"ozoag,ebrru",B1
8615039,"rnpdi,wgtfk",B1
5073171,"zutxy,aseja",A4
5961696,"htzib,ixame",B2
2390092,"lbhvj,tfawa",A4
1007954,"whoxa,apdcd",C3
3559123,"slchl,crmpz",C3
0008213,"noojm,uktpl",C3
4061454,"baztz,klnyw",D1
3250128,"gtuie,uawfz",C2
1431225,"bldba,lmdii",B3
6568487,"qmttw,bzkjn",B1
5269604,"bebra,rclgi",B2
3084032,"pftrt,hgcvj",C2
7940522,"casuy,ejdrk",D3
8328808,"rjdsz,dszjj",C1
2125800,"xtzgu,wyzbz",D3
2406443,"wnpyr,sewqx",A5
5052855,"xlvxc,fuvzt",B2
1617802,"egbqd,hubbz",A1
0487929,"ccawp,nuuwt",B2
2423076,"arwgb,gindt",D2
9981593,"dqjws,voaag",B3
4770354,"rhdkm,piovm",A5
9978442,"qfrms,xpmai",A3
5931195,"ouycr,izmeo",A1
5982928,"nuaic,jhemh",A5
0960334,"mecwr,pdzgn",C3
6789703,"urbcz,hxezg",A3
7477808,"xxvzy,unelx",D2
4155439,"nfkzl,xfgbk",B3
8926946,"uoqre,uwuyi",C3
2308407,"godpg,lqosx",B2
6590126,"plpdj,hmiil",A4
0266895,"pxvcm,ymuyz",B3
2173186,"iwika,dsoam",B3
5525905,"ewpbc,vkzih",B2
0558258,"inzsi,sukac",D1
6111607,"bhowz,orpop",D3
0055980,"jqjjh,iqyer",A5
9836401,"dpdkr,klnpz",A5
4080481,"uwskx,rptps",A2
5724334,"xoujk,ykjru",A2
7945890,"hldqu,bvpoy",A3
7980961,"lcubr,hihzp",A5
5626718,"nlhjx,odujy",B1
7390024,"pzjue,xfcrf",B3
3895114,"zxvzg,kgvhq",A1
5063181,"thimt,ndott",B2
3648041,"mpycl,tawet",B1
9887614,"krsvp,wkddc",A2
4411776,"dxmtp,yrypw",C2
8138506,"svkpr,chgll",B3
2404892,"hzvtq,qkvsl",B3
7128278,"dhzxi,rgfbd",D2
6387551,"srrdk,dblmf",C1
0573091,"gzlin,qvqws",D2
7678901,"jsyjx,cmvyd",C2
3952389,"cijhi,mftaw",A3
4888094,"zqujf,vhgmp",B3
3569348,"stqmm,zgnvt",A4
3773804,"fvfqc,uifgv",C2
3137401,"znmca,xusuu",B1
5147108,"zmghr,tyqxs",A3
5216619,"fvlaw,yhyzc",C1
5832893,"blhqq,jfaqo",C1
1055479,"cxxed,offpu",C3
4369073,"ckuoj,ealgi",B3
2355032,"nbngn,dyoed",C3
0432051,"qilra,xkzqg",C2
6510034,"glqqy,ggbuy",B2
6337465,"svrtt,xypay",A2
7847046,"fvqvz,vfatn",C3
4011243,"qjkwz,zfloc",C1
6313143,"amwcp,douti",A4
2732876,"wajyf,mktdg",B2
8432072,"usrlw,pkfge",A3
3015447,"smdms,ajljr",B2
3532420,"ktxls,juldq",A3
0514844,"beend,awves",A2
1744786,"bagqc,tniye",C2
2005238,"mtqct,rcgzq",C1
8433060,"ddayf,fltgt",A3
1557078,"fezcd,vtnxv",A1
3001384,"ulyvk,kjiaa",D1
5111566,"mbgsf,jxbst",C2
7749643,"ylciz,jxvpg",D3
5758883,"tlzdz,xzlpb",D3
0695440,"ajpzr,dndbv",D1
9846394,"wbckh,ifjpr",D1
9229455,"nvbds,nsmdi",A5
5297728,"isece,kphgy",A4
8977889,"enfuu,tgfjn",B2
7294102,"zlsja,kyrju",B1
2701409,"mfqzl,gvmex",A4
6580757,"jyokn,pksna",D1
3245607,"zbudm,oojyx",A3
7974306,"jbgbf,ambhm",C3
7622265,"dshmq,adfzn",B1
5027609,"hbxcu,knekr",D3
6087516,"rfkgj,eytyw",C3
2821903,"sfnkt,wbttm",B1
1402445,"yhuwb,illnw",B3
5274919,"pcowy,pxost",C1
1613510,"tuool,cjfhh",A4
3976359,"adktp,ncixx",C2
9226853,"dzhwn,qiypy",D1
9051128,"mjclb,zmuli",A3
3567734,"gjojo,vavqu",A1
2740180,"liqgp,ynoeq",A1
6081154,"jmhdv,stwmk",D3
0719428,"eqmxr,dbkld",A3
0836611,"iwuhr,zdhxn",A4
4942229,"yjgch,rckis",D3
9728946,"piuub,crqrk",D3
7341685,"uikda,zsnhj",A5
3684590,"hfnef,tztle",A1
1554818,"cjreq,tlugm",C1
9354409,"oiruo,tsafy",D2
8375510,"ldcva,xubmc",C2
4922517,"snpex,ajeii",A4
1359999,"ezvyv,xzixu",C1
2000888,"gizss,qdbjk",A2
0756104,"smqfx,qkwuj",A5
3658527,"yvnmg,bmllk",C2
7112384,"tpznl,vqefq",A1
1190404,"odwfv,ggjen",D2
7816063,"wpzmr,bxppt",B1
1852189,"oogeq,xynca",A2
0683834,"vyrwh,rixip",C3
8851109,"pfnxh,nhkoy",C2
9672966,"ucfvq,abebl",B1
4884176,"ihhnj,tsdsk",C2
7420675,"yaosk,esxxt",D3
7917779,"rqtpw,utcww",C1
2533709,"mvjkb,mzkcj",D1
5295062,"zdvay,zrexj",B3
8761907,"mzlii,rgrop",C3
5079392,"npfll,wzjgk",A3
1823259,"qifdh,wpmsf",D1
1584863,"pzdrh,mphhv",A5
6870128,"nzeax,vniuq",C1
6553752,"aqglr,wfmca",D3
3533760,"mzvub,zokur",A5
2199987,"uueqx,jbbgu",C3
7875934,"wesin,cbveo",D3
9407347,"nixfj,jmdkt",D3
2830619,"xqymd,sisah",D1
8996371,"xduas,iommk",D2
2187290,"kbhfr,lqkmm",B1
0069229,"ccoup,mcccr",C1
0506315,"jmubz,dblkh",B2
8125955,"lrwpc,ttcbm",A1
3963761,"cnagz,lgdwg",A3
2534426,"sgzne,napnh",B2
0162446,"qphih,lffph",C3
3540085,"bqesz,uisld",A5
2580565,"xuuni,idwvy",B1
3551597,"pyres,hiybb",A4
7140116,"eteip,kcdpt",B2
8446042,"lndze,pmttc",C3
8952541,"nfhcg,tobao",C2
8689452,"fchjr,softg",B2
3896343,"lwdwb,jncdr",D2
1309169,"zfitu,xyxcv",C1
1920665,"zpofn,udnfy",B2
8229154,"mbrvy,qlilu",B1
8477687,"uqrtm,lzmjk",A3
2160846,"wenvr,bpeef",A2
4354103,"mnwzu,kdhzx",A3
8224799,"wtkff,fudpe",A2
1001155,"gjpiq,wrgyf",D2
0747635,"enjbp,pxypv",B2
6512623,"kbtoo,fojib",B3
5592464,"ucdth,ictmt",A5
3751126,"coyeb,uukua",A2
8906127,"sdcwv,usuez",A5
2428621,"klpsn,xhhwo",A4
5530383,"mcgda,alnsu",C1
2251448,"ztfzx,ppfqa",B2
2378647,"sfbuu,pkafe",B2
5552235,"xypvg,gagbv",D2
3551471,"xylvq,qtlxa",B1
5621515,"fviko,iwals",A5
3376715,"tdzbi,hpnrv",A2
4604215,"tapui,xkjbg",A4
5202250,"slhqc,mzfob",A2
0907696,"atouq,lzkvq",D1
6118046,"lyupu,baxhi",D2
3025213,"otmer,nrtkg",D3
6188025,"yzhba,bavpx",D2
2806708,"xcjis,vnojx",B2
0298066,"mvjsg,pmzka",C1
0921794,"vtvdm,edybn",A5
2916753,"ntfxr,jyflw",A4
8641605,"uvwyb,jeuwh",A3
7865887,"bjgcf,adapk",A5
8945766,"mzrwz,lupou",A1
0190017,"ipwcn,uvuko",A1
9936551,"gtfry,dhjve",B1
3316310,"okaol,fvmno",C1
4268180,"jseah,oivdm",C3
4728520,"jufes,jvvfl",D2
6768035,"aykgh,moowu",C3
3702200,"ktszi,bygca",C2
5066720,"rqtgq,etuyw",A3
3228951,"kltsp,cnxbg",A3
7416272,"birek,czheo",B3
8134115,"ubjum,phxuc",C3
7721710,"vgifn,lrjji",A4
9084745,"zacyt,gnjvg",A5
9216817,"fewox,gmtsn",A2
1309440,"gixna,xqhcn",A5
2073938,"wvjdl,eicrf",A3
5668484,"rgzvo,hcdew",D3
6938760,"lmsfb,pwean",D3
9695288,"brmiu,xbenn",B1
9681607,"szuob,mjjli",A2
7286826,"pbxnl,jemtc",A3
1538753,"quvjj,wrxox",A3
3400634,"roqif,schpx",A1
8579661,"lcrij,seslw",C1
9542333,"lbijb,hzdzj",A2
6340487,"frdmd,muzos",A5
5964974,"pltqe,xcpiz",A3
6552818,"ivwwo,rojmo",C2
4992752,"gaqdc,gavxr",A2
1140302,"fxsjh,aoaim",B3
0173925,"mnmwx,wmeou",C3
4487393,"qpprb,bvftw",C2
2948561,"hheuq,pxfgs",C2
1778293,"ontvg,ijstt",B2
2905086,"icbwn,msahc",A3
4520765,"chniu,kunue",D1
8858287,"pxopk,svant",C3
7648879,"zkwaz,jiytl",A2
9783929,"eqale,pzaaq",A3
4553534,"fcxye,inbkh",C2
7388281,"yzcjx,mcvic",C1
6106851,"ygbdc,fcdki",A1
6229484,"iyfqb,vxdhp",A2
8681767,"hgqhe,tnnxd",B2
9813653,"tverd,oocxe",A2
0404367,"izdhp,gqedu",B3
1502400,"lnyuu,vfkwa",A3
2779963,"phzra,xywdh",C2
8182682,"esdwa,misoa",A4
4089802,"kogul,nzpzj",A3
7693317,"bjont,islgk",A1
2411049,"bllxr,jpthb",C2
0738309,"nqasp,yfxhb",D2
4690089,"psueb,jjhfx",D2
7605638,"irbrq,gtzbj",C1
5813316,"gsjcu,yrrlb",B1
6727244,"pwqzb,uodwk",C3
6696659,"qpega,uvwlx",C1
6329900,"lrxel,iaprt",A2
9090750,"bqrjm,ukpfk",A1
7054656,"jbpfu,mwvdb",D3
2567358,"iyfhi,tpofv",A4
8204329,"vtqiq,ovjls",B2
6299249,"hblhr,smuql",A3
2113219,"vyayb,drwgo",D2
7276667,"umwos,rnxid",A3
6332911,"ojyub,obfxv",A1
1772177,"qakmc,gdnrj",C1
4645768,"knwom,yuswy",B2
3647723,"sbnwm,wldcx",A3
4327859,"txcsl,ommfr",A4
3177376,"qjagn,agqyc",D3
1669272,"qsqts,qyyhu",D3
9922278,"gzbds,djzms",C1
6641507,"ontqj,xdecf",B3
8439783,"bqlbs,ybxbx",C2
6854237,"scvat,myixn",B3
9139487,"pfbpq,rbkqe",D3
1501426,"dfxvl,bsgwm",D3
2808705,"xpoal,lmmgi",B3
7684390,"yhmzg,szwdq",B2
3201064,"ulaju,mpvlk",A2
0631502,"ltsre,cmwmk",D2
1588538,"xnxbn,kcrji",A3
1938715,"rndzg,zrdar",A2
5690239,"fitld,npsts",A1
3150852,"kebeg,aggji",C2
1122251,"ahnkx,rghim",D3
5792233,"wnile,kowoj",A3
0908278,"zqyvq,hhkfh",A4
5897297,"ppzdy,bdjiw",A5
3817897,"cjwdq,gcsnn",D3
1923477,"odczy,gtjhd",C1
0864642,"yojqv,hbhih",B3
8503544,"ompju,njfps",B1
8522815,"xnsjv,kxojl",C2
9880324,"ilaee,dwinl",B2
8526364,"olvei,rxysr",D1
9881116,"nbihf,ugepj",A5
3381225,"pkudk,dgscl",C2
3203175,"iiisy,ibchw",C2
9108151,"rfspd,piknz",A5
0814165,"tpvjn,uffjo",A1
4256510,"pakyp,wfdee",D2
3382944,"fdbaf,pcfrf",B2
3927002,"oedrv,rnrxg",C2
8415286,"tnazt,gcgoh",A3
5494602,"xtldw,foszx",D1
1836279,"blyoy,hfmxj",A1
1655674,"dolnf,axsvo",A2
2077030,"msrqc,xdavf",A1
5855654,"fwury,rybjs",B3
2099382,"morxy,wkpdi",B1
8077836,"rdlwi,pubaq",C2
5933857,"bncwx,pjkqb",C1
5021674,"reovr,rbhvk",C1
6284599,"dnkxn,smrru",A4
1499138,"vwyol,utvzs",B1
4758133,"oagrk,ufrfg",C2
3583026,"oouxp,hcbrt",B2
6669450,"afqna,inhoi",A4
5736834,"krsgq,wuhlf",B1
6542600,"ggrtk,kkqus",B1
7488341,"suzwl,bhbrp",A5
6507930,"nkmrf,zybzf",D3
2542983,"zjdmz,vfthr",A1
5934479,"yktvv,wntob",A5
6799928,"vwjvn,rhokh",B3
5051942,"wrdxf,bhwza",B3
5106151,"cmejk,hozzt",B2
6216706,"cndhf,olvra",C2
7701720,"lqnhn,vcqug",B1
6880676,"uivof,bbxrx",B2
9274646,"sqtqa,hvkrr",B2
3476067,"dgnqs,uoexl",B2
6339690,"abzdd,sataj",D1
0374692,"afahj,rdgvh",D3
4513134,"gffsv,lfbgy",A4
3399876,"psjum,ojekj",C2
8717377,"mrewa,bdnyx",A4
4005712,"uswjo,whwnq",B1
7711095,"vxqkj,wjmrz",A1
7032950,"qfzpp,iqftd",A1
2757119,"xatei,dnrod",C2
2101365,"offoy,azqdx",B3
7338459,"hcebx,dzkgx",A1
2447464,"ujwgd,aakpe",B3
5503717,"mkrnm,ndqww",C1
0634455,"mcdqj,tylui",D1
7921886,"rpykd,cbskk",A5
3717348,"ovxtb,dbeps",C3
6580703,"ssyti,nynyd",C3
2834435,"nbchu,rwslu",A3
4173224,"snxuo,vhcgl",D3
5045474,"vauli,vsfdm",D1
3278595,"xaniw,mkrdx",C1
6659203,"hhfdq,pvlqq",A5
8142304,"nnvjr,uvfvi",A1
0278358,"jfsfs,ifxpi",B1
2313762,"wsgen,gellk",D1
3425868,"dwoqa,enlni",D3
1878352,"kfetm,bzygf",A3
2426027,"ysovm,bifjb",B3
8467451,"ahpsp,ivkfv",D3
7926637,"mjspm,ukruv",A4
0261887,"lxujb,irjad",C3
2230921,"turtb,zsnxk",D2
3989595,"gzmhk,qkvjh",C1
6598097,"fkbhh,fqeaf",A3
3968679,"mirku,ojzdo",D1
5088587,"pfeau,najmm",A5
0195138,"zotyo,tcvjt",A2
8965840,"uqosd,zzivq",C2
3228454,"mskmq,cuael",B3
5877238,"pukgg,ghfst",A2
1652604,"zcmpt,ulvgw",A3
2715614,"sanmo,asbkl",A3
8913776,"iglhv,adyux",B2
3174163,"hxfkr,odfav",C2
3714619,"aadat,lgxxc",A5
1074974,"xstqb,bpemk",B2
0663095,"hrzzw,aktjb",C2
2019600,"rzvep,ogawn",A1
3723541,"jzrmw,xiinw",C1
3598327,"mvppc,blazs",C3
7942374,"mtwyl,hkszf",B1
9473016,"kvixt,xkrcb",A1
4408054,"uakus,nyiub",A4
8113981,"umugm,dhznj",D2
2955292,"jbilk,hxbhd",B3
0710546,"tqrzc,voher",C3
4295945,"rvkjy,ieisw",A3
6129531,"ttmgq,vcvhc",C3
2630566,"ozass,krbnq",C1
7012316,"xlvgy,rqvsd",B2
7549261,"naivq,rkmbc",D1
5455675,"lcxmn,dnruu",B3
4193913,"pqvng,fmqjq",A3
4189630,"paiqd,twxke",B2
9010571,"iouml,mzwkt",B1
1148653,"fhmdz,negyk",D1
5304295,"afrmf,glexg",B2
0285366,"rakbh,nxiwe",A4
5163129,"xvedi,wkmie",B3
5042810,"eturu,mhnwc",A3
2019293,"vazcr,unfed",A5
9556294,"ezryg,xadza",C3
6207109,"nkhqn,kxfbh",B2
9850217,"pfyvg,xypvy",D2
4746614,"gusgm,osznq",C3
2672089,"hubpb,iwkuu",B3
5084160,"vfdox,lhpvw",A3
6419301,"taxrs,nvfio",D1
0410733,"zhcng,mrqko",D3
4551426,"djtkt,ajnkq",A3
9865906,"vinro,lqjrz",C2
9752030,"odsez,cmeoq",D3
0868972,"irfie,dhymd",C2
2209804,"dshdr,ijltv",A4
9417832,"vzmhw,taqjz",A3
6287247,"jsqls,jttal",D3
1134500,"owtzj,gcvju",C1
5737864,"mutgm,umryp",D3
4664951,"lhrix,iyakd",D3
9122818,"hwusc,cklvc",B2
6294120,"xaxkc,mlxnn",D2
6173526,"wfwfx,gkmnu",A3
7996132,"lxdke,xqcyu",D3
3525114,"gywer,etcqf",C3
4636970,"fvoij,aokbk",B3
2214468,"qolcx,cxeng",B2
3654214,"frzrn,lxjcs",A2
8403346,"afvgj,eauuo",A5
4691864,"cvbks,imuen",B1
4654315,"xuhjx,oapca",B1
8615829,"vkooy,isjsc",B1
8175123,"tfvyi,akvql",C1
9470279,"mdpxn,gfuub",A5
3346950,"nmjsp,vmoyp",B1
9716816,"cktpf,suwwm",B3
8681311,"bhqxg,vbiva",B1
7722150,"khkzt,feyae",A1
7731349,"xclvb,hilwm",A5
1559962,"jtcft,svsof",D1
7735646,"gwhap,oyyse",C3
7872854,"nqvxg,lekcg",A5
7702668,"zdfmg,ueags",A4
6556157,"fnqqh,qfvgd",C1
3813558,"alnwv,rdxdj",B3
9690742,"lsput,jahqh",B2
1166910,"egcha,gotnm",D3
1737913,"zydwn,munku",D1
1522201,"axlyl,ilkjz",A5
3734603,"wciox,fgtug",C2
9875029,"nfqgd,leodc",C2
1482002,"xeulu,izexe",B1
4615313,"gqmog,mcqsl",A1
7969292,"sieuz,idonw",C2
2339462,"tjint,bwpvv",D2
9489112,"ydejv,kzevf",A5
9914375,"dqxsi,xfbfc",A3
6171442,"nzvaa,nawrr",A1
8138013,"ewmpf,yaeju",A2
5514503,"eeflq,yocco",C1
6457098,"lgtkl,utcnk",B3
8753358,"pcsny,fovrw",B2
7584575,"syuej,wevah",C1
9822434,"rdpgi,fmwen",C3
4833588,"puyyg,bnfko",A3
6011319,"waumv,ltbqt",C1
5139353,"ykvho,cplib",D1
1063633,"tuqyu,vrsoj",B3
7141889,"hpwwj,hwkoq",A1
6125222,"qhscm,hwlke",C1
5844158,"zfcox,nxpdw",A2
6428683,"srshf,trrmh",C1
7761619,"yisnk,mxpwz",D1
0049883,"krcrv,qrjmh",A1
0906066,"kjwms,nrmqa",C3
2389089,"sxlhg,wvrnz",A4
0256594,"liupf,qbiuc",C1
4705771,"etwju,lxtch",C2
0007179,"itvsq,vgqzm",A5
9861864,"kwisb,icizv",D1
1577685,"xaowv,gggfu",B2
1138965,"eyzbv,btgaa",A4
6829510,"cqjat,dqgez",D3
1142172,"uagid,vgkcs",B1
4054963,"kfcnk,fuxwd",C3
9428122,"kdnqd,ozsqp",A2
3375782,"cyyel,pifqb",C2
4607372,"itgij,iyeow",D3
7901619,"iisib,ymbhu",A1
5744601,"lonlv,siygi",A2
7781987,"bfvgt,qrzyh",A4
6004411,"mtjik,idesc",A5
1013664,"acpkr,kqrbl",A5
5807559,"pcbew,rheeg",B3
6598802,"whxxa,abdwm",A3
0451468,"nltrh,xhzbu",B2
0148104,"bdrhu,nwpcu",A1
8591836,"xyntv,ifvks",B3
9179115,"kxolw,hxqcq",C3
4415201,"vtvxq,dkepg",A5
0909657,"ibpbw,knzmm",C2
7224988,"gevsk,kulof",B2
8529786,"gfckh,vqkfk",A2
9503337,"xjjcs,nczzk",D1
2967021,"bwruy,juzls",A2
4876677,"cvelu,alvwi",A2
7672028,"ptfyr,svpmf",B3
6071920,"ltlkp,xkptc",D1
1574192,"jvsos,mxkcs",B2
2529566,"xnita,vgxrk",A4
2847577,"phcha,ytpfw",B1
1045144,"gqang,fywqe",A3
4191143,"jzeud,xvwwj",A2
9536649,"ushim,tzmmx",A4
5101271,"izbfa,oxawt",C1
0322481,"rtwci,zejjp",B1
7986667,"gcrxa,sprpg",D3
7948858,"cqxun,ijfby",A2
7367181,"mzvdy,izqyt",B1
1856265,"zhkvn,lxtzl",A5
0128110,"disjy,hzsyy",A3
5834191,"liorx,yjnfi",B3
3144524,"ztltd,yzhzf",C3
4179837,"otsso,vfzko",B3
0608844,"saavl,skhcd",B1
6498641,"zsmta,ongus",D1
5890358,"vewri,qycfd",C2
3797148,"bicsg,huvqp",D1
8312508,"qhhzx,aomri",C2
1050311,"hiinz,hehny",B3
2956317,"mluyw,ivbow",A3
8189193,"svowe,yniwy",B3
4886354,"ydoxl,jmgjz",A1
5855051,"ebmbp,nstyy",D3
0803627,"eykee,phfax",A4
8053628,"wsbye,fxqfe",D3
5359644,"pbrws,ftqzs",A3
7511860,"gupbh,upmmg",D3
2122800,"rqdzs,isdzw",C3
1737021,"sijzr,kefou",A5
0402950,"mxfmq,yjphb",B1
0070487,"dicls,ibwqu",C3
3641627,"yttpb,ojhiy",C2
4812089,"jhyqf,agowh",B3
8259783,"rdkev,egkpk",B3
1046177,"dlzth,egzqn",A3
0785114,"mejwg,memzs",D3
6678486,"cnxlb,qwdtp",A3
3161628,"pxuql,notth",A4
4285154,"drgrh,olozt",C2
3702998,"eenpo,rrkdl",A1
9645094,"tkpoj,qzhgt",D2
2890705,"frshd,xsfiq",C2
8853575,"fwtkl,ucwbi",D2
9977478,"xwbdw,luwne",B1
5850722,"eqflt,pbzrr",D1
3624752,"dwdml,zmvrc",A1
5172820,"mfbfj,cjwfe",C2
8767655,"mjugf,xwcku",A2
0573994,"gibmd,rqhfg",B3
3928649,"fdgvu,rafot",D1
0037331,"sbunr,rmavy",C2
3820109,"qhdlv,kskkd",C3
9919179,"yhdty,bvgdv",D2
0380339,"lccfr,nmneg",A5
2821726,"bxqlg,qxgra",A3
5151512,"rhqil,vrrfi",C1
7960683,"rebmz,mkxxv",A3
3761266,"qzqxa,fwzuu",C2
9121196,"nmzlu,lbgll",A4
3385635,"rxzny,bzhcu",A2
8252709,"xogqn,ftvcp",B2
6624073,"lvepc,egomf",B2
6942564,"eurpa,vsltz",D1
3006286,"afpfs,rhnmt",C1
0543159,"gvfft,xuatp",A4
2217628,"mpxhs,hqryh",C2
3588612,"qqewx,idfwr",C3
0909791,"xwspt,rypiq",D1
1980608,"dblhg,fedcq",A5
9467674,"rswwp,zkbac",C3
1065776,"dpinm,htymd",A5
2579198,"kzxum,gpvbr",B1
4420988,"zwnjd,gjmza",D3
8682091,"qjzpk,dmukt",B2
2802126,"istlu,ykybb",A5
4073724,"zyuid,iqsik",B2
0258758,"ridps,wisvx",A2
3375104,"wqxwb,dcmtt",D1
2428647,"vwmyx,alkyc",D2
5933196,"gezrc,obrlu",C2
5456804,"mozqa,wjabv",D3
1831795,"fmbeu,dchwl",A3
1497495,"vakdc,wzjtq",A3
5104111,"aezoa,jclnl",B2
6065048,"dxjol,syxvd",C2
2823950,"uypdx,rmisx",B3
6046510,"bhcce,wrpka",C3
4810971,"fzrvn,ovzjd",D3
6138240,"krpca,nbcrx",C2
3824669,"msjjd,rjyhe",C3
2296231,"ftpho,eyghx",A2
5440258,"qhvbf,ennyi",C1
2112206,"strbb,dpjth",A4
9584552,"tesma,zmpsj",A4
6706913,"vtdao,kgagt",A1
0691762,"nopwv,ppxxp",B3
8957607,"uufzn,xcfwl",D2
4233647,"niiua,tjong",A3
8771297,"gytgf,chdws",A4
6323633,"yyilc,bigba",B3
7128774,"xzifn,xfeae",A1
7636661,"rzivw,ptrrn",C2
7018318,"koxyx,ggqcb",A3
2434116,"lqecr,yspne",A2
8273441,"npgrj,ezwlp",A4
1346196,"afbdj,quogj",B1
9403540,"fhycr,yvvgo",C2
2744847,"zhple,ixbyy",B1
7711519,"lfnvz,ovapt",B3
0686620,"xkmqj,wdtpc",A1
1959532,"xvhye,mtpsl",A5
6678475,"bhsvl,zvvvv",A3
0016585,"cpcyq,svrgj",A2
2965667,"jpshm,pcqbf",D1
9605331,"hkbzx,dcfzh",D3
4997826,"pmecb,zoiyy",D1
3530435,"ofrey,flpnt",A3
7510235,"hbdlm,dukqt",C1
8710292,"vjxsv,npkie",B1
9731588,"ndhly,xqayy",A2
3900564,"vnsku,rqycg",B3
5949549,"kekly,quksm",A2
1989153,"tuhla,dkizl",A1
1571762,"gslfa,kblja",C2
6231445,"atkkl,esrty",D2
3162837,"ruwwh,ecxoj",D2
3344597,"zlgva,wksuj",C2
3710424,"xztht,ejuxv",C2
8090822,"xbwad,dxmlf",D1
2791872,"gxzrd,cwmld",A5
9804977,"wxoup,eagpb",B2
8583085,"wobhj,havzr",C1
9857283,"mdfsv,xtxgc",A1
2980305,"ezzji,kdsiy",C3
1807047,"oamez,ewhqs",A1
2704277,"zdjtz,vltcj",B2
5413945,"atbhu,ikuqc",B3
7875672,"zjqjv,ldzoz",B3
8706599,"tncie,bxakd",D3
8244268,"ldycy,atexl",A5
4714324,"yibhz,kuxqz",D1
9939547,"fiftt,ldteo",D3
9287954,"vwrhw,wdiyn",C3
3805163,"duqhz,pxhht",B1
7867293,"kkrmm,douro",C2
1749013,"ijlbs,uwukj",C2
4031910,"bajfz,aassl",C2
1550926,"irywo,bchxc",A1
8626858,"eqjoy,lhzkc",A2
8358870,"algia,rvwgo",A3
6487123,"kmsyi,pcqes",A5
1167195,"iipos,kyxqv",A3
8057095,"gqygm,zehmg",C3
1432464,"gwzvy,jkiaw",A4
5921580,"fuvxe,gzphb",B2
9886534,"tabxt,bwjvp",A2
7676867,"ooqaj,zblvl",C1
8960660,"itkkc,amcut",A1
2919512,"lsbsw,ozaqp",C1
0346710,"swmts,rasnt",A1
1012889,"viklj,titor",D1
1397878,"ehecf,ldsgp",D1
7868319,"pcbdz,fjyui",B1
8226011,"zevhl,eodzm",B1
9834188,"pllqq,pwzfk",C3
2593309,"jaxkt,qrprx",A1
5216453,"ticuj,xzwuf",D3
9953418,"zabej,dirza",C2
0921288,"xsgjj,hxzmh",B3
9276430,"uvdra,lcvgx",C1
8172055,"mmkif,ahxaw",C1
8509268,"nueie,ytwdr",C1
4796129,"shvin,tivwb",D1
6671837,"ftzge,lqage",D2
1681989,"zzkxv,rcpys",B3
6018260,"fqaga,qwyis",A3
7453125,"bzohf,vgsus",D1
8965006,"nkwri,zmjhs",A1
1261357,"ltrwp,jsvne",D2
0533532,"tnpwe,xmwah",C1
8438443,"zfeog,heqfm",C3
6280054,"tdxkz,tddue",B1
2035253,"jeari,xqmhv",B3
9135748,"bzdle,vozfg",B2
6664685,"ratae,oyfjm",A3
6372206,"lvesg,sahxv",C2
6334500,"vmtxt,yuabo",A4
3291997,"ybksi,jbuhh",A4
5207440,"yoznh,hccfx",A4
6940212,"siowd,jtenl",A2
6115822,"nhixc,bmnnb",D1
7430334,"soewm,fjtgi",A2
8242859,"adxhx,xvjeo",D2
7211835,"twyfm,qmkas",B1
6349572,"afjzg,eigyt",A3
1917954,"fbrlc,bmjkl",A2
4866125,"rdxsa,qltll",A1
7644629,"kuowg,thrsk",A3
5127251,"hzkjx,ggtqf",A4
4928959,"eajia,aqjxq",A1
7207388,"amyer,epfjh",B2
2424689,"tbxdm,cvizr",A2
9795100,"nfauf,mwest",B2
1269000,"bcsgw,cquib",C2
7079851,"ufzfq,dvasc",A2
9207917,"jedaz,eoqbu",A2
8498705,"sdpve,rbimr",B1
0542622,"qyrid,xvqcu",D2
6360862,"txjph,kqbdz",D2
0958496,"vgxyw,fatyn",A1
2112361,"elnes,gggat",C1
0759684,"gblfy,rmxzz",A1
6704982,"wvdkx,hvmrb",D3
1918022,"tjvxt,swjba",B2
3871421,"capos,sdyon",A3
3673613,"swalv,eontr",A4
6853476,"zxpdm,blqob",A2
5052901,"oycjv,didny",A2
7004353,"ohwqh,gbyml",A1
2658859,"calva,lmjeh",C1
9017626,"kujzm,cdkci",A4
6855924,"qvbdc,ahkgd",A5
9203955,"fcgwu,xtcyx",A5
4761840,"otlys,rpnsj",D1
8963600,"nlhow,piopq",B2
0755221,"wcwpf,qcnlm",B3
9516955,"hmjmf,lqcrn",C2
8023759,"ppfvd,nigxj",C2
5004264,"eudqe,fmjak",A1
3119334,"lisvc,pgdze",A4
3006303,"iwknq,oosza",B2
0637125,"ddyxt,iprro",B2
2231463,"kzlor,xhfzo",A5
1818167,"pvgdk,srlpz",B3
0705196,"gfnfp,atmik",B3
6601721,"jswac,bmaav",C2
